submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
01/11/2021,VA,407947,336203,71744,4561,1088,5477,4833,644,84,9,01/12/2021 02:48:35 PM,Agree,Agree
03/05/2020,WY,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
02/13/2021,MS,288731,180219,108512,752,421,6855,4799,2056,8,3,02/15/2021 12:00:00 AM,Agree,Agree
04/04/2020,OR,999,NA,NA,100,NA,26,NA,NA,4,NA,04/03/2020 04:22:39 PM,Agree,Agree
02/09/2020,CT,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
04/06/2021,MS,307068,188406,118662,242,119,7177,4963,2214,2,0,04/08/2021 12:00:00 AM,Agree,Agree
10/11/2020,VT,1876,NA,NA,19,0,58,NA,NA,0,0,10/12/2020 02:07:08 PM,Not agree,Not agree
03/12/2021,NE,204162,NA,NA,0,0,2124,NA,NA,0,0,03/13/2021 03:19:19 PM,Not agree,Not agree
09/03/2020,WY,3939,3334,605,28,5,41,41,0,0,0,09/04/2020 01:36:16 PM,Agree,Agree
12/20/2020,MT,77170,77170,0,551,0,865,865,0,1,0,12/21/2020 02:39:53 PM,Agree,Agree
09/10/2020,MO,105875,NA,NA,1729,65,1691,NA,NA,18,0,09/12/2020 12:00:00 AM,Not agree,Not agree
07/21/2020,NC,103296,102861,435,1863,48,1668,1667,1,26,0,02/19/2021 01:38:31 PM,Agree,Agree
10/31/2020,VA,182393,168676,13717,1202,230,3655,3399,256,1,0,11/01/2020 03:03:08 PM,Agree,Agree
03/06/2020,LA,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Agree
04/06/2020,MI,17221,NA,NA,1503,NA,727,NA,NA,110,NA,04/05/2020 04:22:39 PM,Agree,Agree
04/22/2020,VI,54,NA,NA,0,0,3,NA,NA,0,0,04/22/2020 04:22:39 PM,NA,NA
03/03/2020,NE,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
10/25/2020,CA,898029,NA,NA,5219,0,17345,NA,NA,34,0,10/26/2020 01:41:41 PM,Not agree,Not agree
05/13/2020,VT,929,NA,NA,2,0,53,NA,NA,0,0,05/14/2020 05:25:44 PM,Not agree,Not agree
11/30/2020,IL,726304,726304,0,6190,0,12985,12278,707,103,18,12/01/2020 03:26:07 PM,Agree,Agree
09/26/2020,AL,155334,137403,17931,601,189,3900,3393,507,13,3,09/27/2020 12:00:00 AM,Agree,Agree
08/04/2020,CT,50110,48142,1968,48,-1,4437,3555,882,0,0,08/05/2020 02:13:18 PM,Agree,Agree
09/03/2020,ND,12973,12973,0,344,0,150,NA,NA,0,0,09/04/2020 01:36:16 PM,Agree,Not agree
05/17/2020,CT,37419,35474,1945,716,-80,3408,2636,772,69,6,05/18/2020 04:01:54 PM,Agree,Agree
11/24/2020,VT,3746,NA,NA,32,0,64,NA,NA,1,0,11/25/2020 02:53:15 PM,Not agree,Not agree
03/21/2020,ND,28,NA,NA,2,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Not agree
11/16/2020,DC,19064,NA,NA,87,0,660,NA,NA,0,0,11/17/2020 02:52:47 PM,NA,NA
02/14/2021,MO,542162,NA,NA,465,157,7455,NA,NA,0,0,02/16/2021 12:00:00 AM,Not agree,Not agree
06/19/2020,AZ,46689,46323,366,3246,8,1312,1224,88,41,1,06/20/2020 02:15:45 PM,Agree,Agree
08/28/2020,CA,688858,NA,NA,5329,0,12690,NA,NA,140,0,08/29/2020 01:42:50 PM,Not agree,Not agree
12/29/2020,WA,240846,NA,NA,2174,122,3369,NA,NA,174,0,12/30/2020 02:56:20 PM,N/A,N/A
08/07/2020,CA,538416,NA,NA,8436,0,10011,NA,NA,142,0,08/08/2020 02:58:44 PM,Not agree,Not agree
11/05/2020,MO,226051,NA,NA,5996,480,3106,NA,NA,18,0,11/07/2020 12:00:00 AM,Not agree,Not agree
06/07/2020,DE,9972,9027,945,30,2,398,374,24,0,0,06/08/2020 02:55:08 PM,Agree,Agree
01/19/2021,MT,89864,89864,0,288,0,1093,1093,0,0,0,01/20/2021 02:44:03 PM,Agree,Agree
03/30/2020,ID,415,NA,NA,105,NA,7,NA,NA,1,NA,03/29/2020 04:22:39 PM,Agree,Agree
04/03/2020,NH,540,NA,NA,61,NA,7,NA,NA,2,NA,04/03/2020 04:22:39 PM,Not agree,Not agree
06/04/2020,CT,43239,41171,2068,148,28,4007,3171,836,18,3,06/05/2020 03:17:07 PM,Agree,Agree
02/24/2021,NC,849630,742766,106864,3346,1352,11074,9804,1270,109,23,02/25/2021 02:54:32 PM,Agree,Agree
06/14/2020,MI,66054,59990,6064,218,29,6016,5771,245,3,0,06/15/2020 02:33:03 PM,Agree,Agree
11/04/2020,NJ,259525,NA,NA,3046,614,16391,14591,1800,20,11,11/04/2020 12:00:00 AM,Not agree,Agree
04/30/2020,AL,9572,9189,383,295,5,387,366,21,14,0,05/01/2020 12:00:00 AM,Agree,Agree
06/21/2020,DC,10020,NA,NA,36,0,533,NA,NA,2,0,06/22/2020 03:24:02 PM,NA,NA
02/11/2021,VT,13249,NA,NA,127,3,188,NA,NA,1,0,02/12/2021 02:56:38 PM,Not agree,Not agree
08/30/2020,SC,122656,119799,2857,909,47,2872,NA,NA,29,0,08/30/2020 12:00:00 AM,Agree,Not agree
02/12/2020,NE,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
01/22/2020,VA,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
06/22/2020,AZ,54586,54214,372,2196,0,1342,1251,91,3,0,06/23/2020 02:28:19 PM,Agree,Agree
07/13/2020,NE,21399,NA,NA,227,0,288,NA,NA,3,0,07/14/2020 03:13:07 PM,Not agree,Not agree
11/26/2020,MN,289303,NA,NA,0,0,3434,3313,121,0,0,11/27/2020 03:07:59 PM,N/A,Agree
06/09/2020,SC,15992,15992,0,455,0,593,NA,NA,8,0,06/09/2020 12:00:00 AM,Agree,Not agree
04/29/2021,MN,573938,NA,NA,1913,269,7221,6735,486,30,18,04/30/2021 01:40:40 PM,N/A,Agree
03/20/2020,OR,114,NA,NA,26,NA,3,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
04/15/2021,IL,1292515,1292515,0,3581,0,23896,21609,2287,31,-8,04/16/2021 02:12:25 PM,Agree,Agree
04/15/2020,WA,10783,NA,NA,89,NA,567,NA,NA,21,NA,04/15/2020 04:22:39 PM,N/A,N/A
07/29/2020,ND,6301,6301,0,74,0,103,NA,NA,1,0,07/30/2020 02:42:43 PM,Agree,Not agree
01/14/2021,RI,104722,NA,NA,1013,0,2139,NA,NA,10,0,01/15/2021 02:46:04 PM,Not agree,N/A
01/24/2020,VI,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,NA,NA
09/25/2020,VI,1296,NA,NA,6,0,19,NA,NA,0,0,09/26/2020 01:46:07 PM,NA,NA
11/27/2020,WA,158167,NA,NA,4261,0,2703,NA,NA,-1,0,11/28/2020 02:46:47 PM,N/A,N/A
07/20/2020,KY,23414,22328,1086,253,20,671,667,4,1,0,07/21/2020 02:50:17 PM,Agree,Agree
04/16/2020,MD,11572,NA,NA,788,0,494,425,69,35,2,04/16/2020 04:22:39 PM,N/A,Agree
08/27/2020,MT,6929,6929,0,144,0,98,98,0,0,0,08/28/2020 01:43:49 PM,Agree,Agree
06/14/2020,VI,72,NA,NA,0,0,6,NA,NA,0,0,06/15/2020 02:33:03 PM,NA,NA
01/31/2021,AL,468880,368869,100011,1160,287,9478,7481,1997,38,17,02/01/2021 12:00:00 AM,Agree,Agree
08/01/2020,NC,124834,123878,956,1753,23,1964,1962,2,40,0,02/19/2021 01:38:31 PM,Agree,Agree
02/19/2020,CA,8,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
11/17/2020,NC,317495,301998,15497,3288,351,4852,4738,114,38,4,11/18/2020 02:57:46 PM,Agree,Agree
03/31/2020,FSM,0,NA,NA,0,NA,0,NA,NA,0,NA,03/30/2020 04:22:39 PM,Agree,Agree
02/24/2021,VT,14768,NA,NA,77,-2,201,NA,NA,0,0,02/25/2021 02:54:32 PM,Not agree,Not agree
07/06/2020,ID,8052,7436,616,319,27,94,74,20,1,0,07/07/2020 02:58:02 PM,Agree,Agree
01/16/2021,MT,89056,89056,0,421,0,1088,1088,0,2,0,01/17/2021 03:43:14 PM,Agree,Agree
04/01/2020,ME,344,NA,NA,41,NA,7,NA,NA,2,NA,03/31/2020 04:22:39 PM,Agree,Agree
03/22/2021,FSM,1,1,0,0,0,0,0,0,0,0,03/23/2021 02:05:18 PM,Agree,Agree
08/19/2020,VT,1533,NA,NA,3,0,58,NA,NA,0,0,08/20/2020 03:11:45 PM,Not agree,Not agree
02/22/2020,WI,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
03/25/2021,SC,549378,463406,85972,1137,433,9197,NA,NA,10,1,03/25/2021 12:00:00 AM,Agree,Not agree
03/13/2021,NV,299065,NA,NA,442,0,5117,NA,NA,20,0,03/14/2021 01:53:25 PM,NA,NA
05/01/2021,KY,444771,336065,108706,644,210,6513,5878,635,9,0,05/02/2021 02:13:07 PM,Agree,Agree
11/23/2020,ND,74401,74401,0,1004,0,883,NA,NA,37,0,11/24/2020 03:27:55 PM,Agree,Not agree
10/13/2020,MN,114874,NA,NA,0,0,2204,2151,53,0,0,10/14/2020 01:28:39 PM,N/A,Agree
02/22/2021,ND,99416,94322,5094,104,55,1439,NA,NA,1,0,02/23/2021 02:51:13 PM,Agree,Not agree
12/29/2020,KY,261492,210548,50944,2975,1042,2594,2424,170,31,5,12/30/2020 02:56:20 PM,Agree,Agree
10/27/2020,RI,32059,NA,NA,474,0,1201,NA,NA,5,0,10/28/2020 01:52:28 PM,Not agree,N/A
10/06/2020,SC,153667,147547,6120,969,188,3583,NA,NA,12,0,10/06/2020 12:00:00 AM,Agree,Not agree
03/11/2020,VT,1,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
03/04/2021,NH,76178,NA,NA,188,27,1178,NA,NA,3,1,03/05/2021 04:11:33 PM,Not agree,Not agree
04/18/2020,NJ,81436,NA,NA,2969,NA,4070,NA,NA,230,NA,04/18/2020 04:22:39 PM,Agree,Agree
12/29/2020,CT,181967,171329,10638,767,80,5924,4792,1132,20,1,12/30/2020 02:56:20 PM,Agree,Agree
04/04/2020,VI,42,NA,NA,2,NA,0,NA,NA,0,NA,04/03/2020 04:22:39 PM,NA,NA
04/11/2021,VI,2971,NA,NA,0,0,26,NA,NA,0,0,04/12/2021 01:39:29 PM,NA,NA
05/22/2020,VI,69,NA,NA,0,0,6,NA,NA,0,0,05/23/2020 05:58:16 PM,NA,NA
10/22/2020,MN,128152,NA,NA,1561,-5,2354,2289,65,20,0,10/23/2020 01:44:31 PM,N/A,Agree
11/13/2020,MD,164090,NA,NA,2321,0,4293,4144,149,20,0,11/14/2020 02:44:40 PM,N/A,Agree
03/22/2020,OR,161,NA,NA,24,NA,5,NA,NA,1,NA,03/26/2020 04:22:39 PM,Agree,Agree
02/20/2021,VT,14359,NA,NA,108,2,196,NA,NA,3,0,02/21/2021 02:57:50 PM,Not agree,Not agree
04/13/2020,AZ,3702,NA,NA,163,NA,122,NA,NA,7,NA,04/12/2020 04:22:39 PM,Agree,Agree
04/04/2020,IN,3953,NA,NA,496,NA,116,NA,NA,14,NA,04/03/2020 04:22:39 PM,Not agree,Agree
12/01/2020,VI,1550,NA,NA,0,0,23,NA,NA,0,0,12/02/2020 03:48:48 PM,NA,NA
06/05/2020,NE,15379,NA,NA,262,0,186,NA,NA,0,0,06/06/2020 02:31:37 PM,Not agree,Not agree
02/12/2021,ID,167225,135949,31276,349,111,1796,1582,214,5,0,02/13/2021 02:50:08 PM,Agree,Agree
05/21/2020,KY,8286,8175,111,119,111,386,385,1,10,0,05/22/2020 03:31:45 PM,Agree,Agree
02/22/2021,ID,169584,137788,31796,434,76,1826,1607,219,0,0,02/23/2021 02:51:13 PM,Agree,Agree
05/03/2021,ID,188024,150642,37382,125,26,2052,1789,263,7,1,05/04/2021 02:00:10 PM,Agree,Agree
01/02/2021,NV,228871,NA,NA,1825,0,3151,NA,NA,5,0,01/03/2021 02:53:25 PM,NA,NA
10/29/2020,MT,30853,30853,0,887,0,337,337,0,12,0,10/30/2020 01:37:23 PM,Agree,Agree
04/08/2020,IL,15078,NA,NA,1529,NA,462,NA,NA,82,NA,04/07/2020 04:22:39 PM,Agree,Agree
05/07/2020,NV,5766,NA,NA,103,0,293,NA,NA,7,0,05/08/2020 09:26:08 PM,NA,NA
01/17/2021,MT,89393,89393,0,337,0,1092,1092,0,4,0,01/18/2021 02:39:32 PM,Agree,Agree
08/27/2020,AZ,200139,198504,1635,680,20,4929,4673,256,33,0,08/28/2020 01:43:49 PM,Agree,Agree
10/05/2020,NV,82529,NA,NA,325,-12,1663,NA,NA,-2,-2,10/06/2020 01:33:58 PM,NA,NA
02/18/2020,RI,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,N/A
03/11/2020,MO,7,NA,NA,2,0,0,NA,NA,0,NA,03/13/2020 12:00:00 AM,Not agree,Not agree
04/09/2020,FSM,0,NA,NA,0,NA,0,NA,NA,0,NA,04/08/2020 04:22:39 PM,Agree,Agree
06/03/2020,ME,2418,2152,266,0,0,95,95,0,0,-1,06/04/2020 03:03:31 PM,Agree,Agree
07/20/2020,WY,2187,1790,397,61,-1,24,24,0,0,0,07/21/2020 02:50:17 PM,Agree,Agree
10/15/2020,NJ,224145,NA,NA,1159,188,16197,14408,1789,6,0,10/15/2020 12:00:00 AM,Not agree,Agree
02/05/2021,NE,193419,NA,NA,352,0,1968,NA,NA,10,0,02/06/2021 04:05:17 PM,Not agree,Not agree
06/10/2020,MT,561,561,0,7,0,18,18,0,0,0,06/11/2020 02:48:51 PM,Agree,Agree
03/18/2021,MD,397898,NA,NA,1152,0,8132,7947,185,19,1,03/19/2021 02:25:43 PM,N/A,Agree
02/01/2020,IL,2,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
08/28/2020,KY,46757,42811,3946,779,137,918,910,8,8,2,08/29/2020 01:42:50 PM,Agree,Agree
01/08/2021,NH,50152,NA,NA,891,298,846,NA,NA,19,8,01/09/2021 03:26:08 PM,Not agree,Not agree
02/28/2020,SC,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Not agree
10/04/2020,MN,103826,NA,NA,0,0,2133,2080,53,0,0,10/05/2020 01:49:47 PM,N/A,Agree
04/02/2020,SC,1606,1606,0,255,0,39,NA,NA,7,0,04/02/2020 12:00:00 AM,Agree,Not agree
08/14/2020,AZ,191721,190292,1429,927,21,4423,4169,254,40,1,08/15/2020 02:02:05 PM,Agree,Agree
02/25/2020,MT,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
05/14/2020,WI,11275,11275,0,373,0,434,434,0,13,0,05/15/2020 04:11:22 PM,Agree,Agree
04/10/2020,MS,3860,3837,23,180,1,272,271,1,14,0,04/12/2020 12:00:00 AM,Agree,Agree
04/01/2021,MD,414385,NA,NA,1457,0,8319,8134,185,16,0,04/02/2021 01:56:15 PM,N/A,Agree
12/30/2020,MN,413107,NA,NA,1997,309,5321,5100,221,66,4,12/31/2020 02:55:07 PM,N/A,Agree
08/21/2020,LA,141720,NA,NA,899,0,4687,4546,141,50,0,08/22/2020 02:21:09 PM,Not agree,Agree
06/05/2020,MS,19096,18955,141,378,2,1076,1058,18,11,0,06/07/2020 12:00:00 AM,Agree,Agree
03/12/2020,MD,12,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,N/A,Agree
01/13/2021,MS,248394,162233,86161,1880,1051,6151,4467,1684,38,23,01/15/2021 12:00:00 AM,Agree,Agree
05/11/2020,MT,459,459,0,1,0,16,16,0,0,0,05/12/2020 05:26:08 PM,Agree,Agree
01/13/2021,MT,87653,87653,0,576,0,1069,1069,0,2,0,01/14/2021 03:12:46 PM,Agree,Agree
07/13/2020,WA,41757,NA,NA,1101,0,1399,NA,NA,-39,0,07/14/2020 03:13:07 PM,N/A,N/A
10/25/2020,VA,174275,162427,11848,904,145,3581,3331,250,2,0,10/26/2020 01:41:41 PM,Agree,Agree
12/19/2020,MN,394635,NA,NA,2746,218,4839,4649,190,57,2,12/20/2020 02:32:33 PM,N/A,Agree
03/09/2021,NC,875903,762436,113467,997,382,11552,10215,1337,17,1,03/10/2021 02:58:31 PM,Agree,Agree
05/03/2020,WY,586,435,151,7,1,7,7,0,0,0,05/04/2020 10:49:24 PM,Agree,Agree
03/17/2020,NE,21,NA,NA,3,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
04/22/2021,MI,900956,809591,91365,5511,644,18251,17139,1112,46,13,04/23/2021 01:57:50 PM,Agree,Agree
04/05/2020,WY,200,NA,NA,13,NA,0,NA,NA,0,NA,04/04/2020 04:22:39 PM,Agree,Agree
12/27/2020,CT,172743,162449,10294,0,0,5791,4686,1105,0,0,12/28/2020 02:42:49 PM,Agree,Agree
12/07/2020,GU,7019,NA,NA,15,136,113,NA,NA,0,0,12/08/2020 02:59:49 PM,Not agree,Not agree
01/22/2020,RI,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,N/A
04/25/2021,AZ,858737,796187,62550,661,106,17268,15341,1927,8,0,04/26/2021 01:45:41 PM,Agree,Agree
05/02/2020,NV,5311,NA,NA,84,0,257,NA,NA,3,0,05/03/2020 03:36:03 PM,NA,NA
05/05/2021,MN,582576,NA,NA,1241,233,7284,6796,488,17,0,05/06/2021 02:14:04 PM,N/A,Agree
03/30/2021,RI,137492,NA,NA,611,0,2622,NA,NA,2,0,03/31/2021 02:08:03 PM,Not agree,N/A
09/22/2020,MT,10900,10900,0,204,0,163,163,0,1,0,09/23/2020 01:51:22 PM,Agree,Agree
10/11/2020,ID,48066,43113,4953,365,22,507,466,41,0,0,10/12/2020 02:07:08 PM,Agree,Agree
02/11/2020,MN,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,N/A,Agree
11/18/2020,MS,142032,117020,25012,1212,508,4049,3486,563,25,13,11/20/2020 12:00:00 AM,Agree,Agree
06/26/2020,ID,5148,4629,519,283,20,90,70,20,0,0,06/27/2020 05:51:58 PM,Agree,Agree
04/11/2020,MI,23853,NA,NA,1291,NA,1391,NA,NA,113,NA,04/10/2020 04:22:39 PM,Agree,Agree
05/28/2020,AZ,17763,17763,0,501,0,857,857,0,26,0,05/29/2020 02:19:55 PM,Agree,Agree
09/15/2020,NE,38970,NA,NA,328,0,436,NA,NA,1,0,09/16/2020 01:53:41 PM,Not agree,Not agree
04/18/2020,KY,2707,NA,NA,185,NA,144,NA,NA,7,NA,04/18/2020 04:22:39 PM,Agree,Agree
09/05/2020,KY,51677,46846,4831,0,0,987,978,9,0,0,09/06/2020 02:09:04 PM,Agree,Agree
05/14/2020,MO,11020,NA,NA,186,0,562,NA,NA,20,0,05/16/2020 12:00:00 AM,Not agree,Not agree
05/25/2020,MN,21960,NA,NA,1387,0,908,899,9,30,0,05/26/2020 02:23:02 PM,N/A,Agree
06/27/2020,NV,16576,NA,NA,1104,5,522,NA,NA,2,0,06/28/2020 02:59:02 PM,NA,NA
10/30/2020,AZ,244045,238356,5689,1565,44,5934,5641,293,16,1,10/31/2020 01:30:31 PM,Agree,Agree
01/08/2021,LA,341431,NA,NA,3377,824,7833,7411,422,105,13,01/09/2021 03:26:08 PM,Not agree,Agree
08/29/2020,MS,85380,80319,5061,359,73,2839,2646,193,12,1,08/31/2020 12:00:00 AM,Agree,Agree
09/22/2020,SC,142793,137917,4876,908,72,3367,NA,NA,20,2,09/22/2020 12:00:00 AM,Agree,Not agree
02/28/2021,MI,645550,587581,57969,0,0,16508,15522,986,0,0,03/01/2021 03:21:38 PM,Agree,Agree
11/24/2020,VI,1521,NA,NA,14,0,23,NA,NA,0,0,11/25/2020 02:53:15 PM,NA,NA
07/31/2020,NH,6583,NA,NA,39,0,415,NA,NA,0,0,08/01/2020 02:38:12 PM,Not agree,Not agree
03/14/2020,RI,20,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,N/A
01/28/2020,SC,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Not agree
12/18/2020,MT,75992,75992,0,509,0,854,854,0,5,0,12/19/2020 02:42:31 PM,Agree,Agree
11/10/2020,NE,87733,NA,NA,2182,0,730,NA,NA,20,0,11/11/2020 03:15:25 PM,Not agree,Not agree
02/02/2021,NJ,703496,629360,74136,3150,435,21584,19455,2129,71,0,02/03/2021 02:55:58 PM,Agree,Agree
06/02/2020,VT,988,NA,NA,5,0,55,NA,NA,0,0,06/03/2020 02:11:36 PM,Not agree,Not agree
03/07/2021,NC,873678,760814,112864,1502,305,11533,10197,1336,31,3,03/08/2021 02:47:36 PM,Agree,Agree
08/19/2020,NE,31040,NA,NA,215,0,371,NA,NA,3,0,08/20/2020 03:11:45 PM,Not agree,Not agree
12/05/2020,LA,247177,NA,NA,0,0,6548,6274,274,0,0,12/06/2020 02:51:16 PM,Not agree,Agree
06/30/2020,NJ,172678,NA,NA,433,38,15035,13181,1854,43,0,06/30/2020 12:00:00 AM,Not agree,Agree
05/14/2021,MO,592944,NA,NA,432,183,8859,NA,NA,4,0,05/15/2021 01:54:58 PM,Not agree,Not agree
06/10/2020,VA,52647,50275,2372,470,-20,1520,1413,107,6,1,06/11/2020 02:48:51 PM,Agree,Agree
07/24/2020,MN,50291,NA,NA,801,0,1611,1571,40,5,0,07/25/2020 05:40:06 PM,N/A,Agree
04/17/2020,MT,422,NA,NA,0,NA,8,NA,NA,0,NA,04/17/2020 04:22:39 PM,Agree,Agree
06/12/2020,DE,10229,9278,951,56,0,418,394,24,4,0,06/13/2020 05:46:26 PM,Agree,Agree
10/02/2020,WI,134948,127906,7042,2825,80,1363,1353,10,5,0,10/03/2020 01:39:53 PM,Agree,Agree
03/28/2020,AL,2453,2332,121,142,5,27,24,3,5,0,03/29/2020 12:00:00 AM,Agree,Agree
07/29/2020,NJ,182977,NA,NA,506,35,15798,13923,1875,-27,-45,07/29/2020 12:00:00 AM,Not agree,Agree
01/24/2021,NH,62337,NA,NA,761,226,987,NA,NA,6,3,01/25/2021 02:42:40 PM,Not agree,Not agree
09/29/2020,AL,158187,139751,18436,1099,172,3952,3432,520,21,2,09/30/2020 12:00:00 AM,Agree,Agree
04/01/2021,SC,555848,467555,88293,1108,372,9269,NA,NA,8,2,04/01/2021 12:00:00 AM,Agree,Not agree
09/23/2020,GU,2263,NA,NA,73,0,38,NA,NA,1,0,09/24/2020 01:54:02 PM,Not agree,Not agree
04/16/2021,MO,576952,NA,NA,373,179,8635,NA,NA,1,0,04/18/2021 12:00:00 AM,Not agree,Not agree
09/11/2020,WA,79011,NA,NA,544,0,1991,NA,NA,6,0,09/12/2020 02:12:43 PM,N/A,N/A
04/08/2020,NJ,47437,NA,NA,3021,NA,1504,NA,NA,272,NA,04/07/2020 04:22:39 PM,Agree,Agree
01/22/2021,VT,10759,NA,NA,179,-3,169,NA,NA,1,0,01/23/2021 02:50:13 PM,Not agree,Not agree
04/17/2020,NE,1138,NA,NA,72,NA,24,NA,NA,0,NA,04/17/2020 04:22:39 PM,Not agree,Not agree
02/15/2020,MN,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,N/A,Agree
06/29/2020,AL,44234,42984,1250,1622,41,1320,1221,99,18,4,06/30/2020 12:00:00 AM,Agree,Agree
07/06/2020,VT,1251,NA,NA,0,0,56,NA,NA,0,0,07/07/2020 02:58:02 PM,Not agree,Not agree
05/09/2021,DE,106148,98908,7240,200,13,1636,1495,141,0,0,05/10/2021 02:15:36 PM,Agree,Agree
04/06/2020,SC,2302,2302,0,186,0,65,NA,NA,6,0,04/06/2020 12:00:00 AM,Agree,Not agree
05/16/2020,FSM,0,0,0,0,0,0,0,0,0,0,05/17/2020 03:27:46 PM,Agree,Agree
08/20/2020,ID,29120,27139,1981,424,39,298,269,29,7,2,08/21/2020 02:27:34 PM,Agree,Agree
02/04/2021,AZ,771796,722252,49544,4417,651,13752,12224,1528,176,11,02/05/2021 02:54:41 PM,Agree,Agree
03/26/2021,WI,632945,574870,58075,822,388,7271,6597,674,4,6,03/27/2021 02:01:18 PM,Agree,Agree
06/07/2020,MD,58404,NA,NA,431,0,2776,2653,123,27,-1,06/08/2020 02:55:08 PM,N/A,Agree
03/15/2020,OR,39,NA,NA,15,NA,1,NA,NA,1,NA,03/26/2020 04:22:39 PM,Agree,Agree
02/01/2021,RI,116309,NA,NA,197,0,2367,NA,NA,11,0,02/02/2021 02:51:51 PM,Not agree,N/A
02/07/2021,ID,165209,134443,30766,0,0,1767,1553,214,0,0,02/08/2021 02:53:12 PM,Agree,Agree
11/15/2020,OR,56880,55160,1720,862,0,761,746,15,2,0,11/16/2020 06:40:02 PM,Agree,Agree
10/14/2020,SC,160794,153574,7220,866,186,3699,NA,NA,12,1,10/14/2020 12:00:00 AM,Agree,Not agree
01/22/2021,WA,298249,NA,NA,2162,163,4114,NA,NA,49,0,01/23/2021 02:50:13 PM,N/A,N/A
04/15/2021,MO,576579,NA,NA,503,191,8634,NA,NA,4,0,04/17/2021 12:00:00 AM,Not agree,Not agree
09/26/2020,MO,130372,NA,NA,917,20,2063,NA,NA,69,0,09/28/2020 12:00:00 AM,Not agree,Not agree
09/08/2020,ND,14110,14110,0,238,0,157,NA,NA,1,0,09/09/2020 01:47:50 PM,Agree,Not agree
11/12/2020,WI,309572,293388,16184,8223,726,2621,2515,106,67,9,11/13/2020 02:54:34 PM,Agree,Agree
02/22/2020,VI,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,NA,NA
09/22/2020,RI,23911,NA,NA,127,0,1118,NA,NA,1,0,09/23/2020 01:51:22 PM,Not agree,N/A
04/30/2020,WY,559,415,144,15,4,7,7,0,0,0,05/01/2020 09:00:19 PM,Agree,Agree
05/12/2020,VA,26746,25431,1315,946,116,927,899,28,36,1,05/13/2020 03:26:08 PM,Agree,Agree
02/09/2021,ND,98214,93516,4698,39,71,1429,NA,NA,2,0,02/10/2021 02:52:16 PM,Agree,Not agree
07/25/2020,MD,83748,NA,NA,694,0,3440,3309,131,7,2,07/26/2020 03:17:16 PM,N/A,Agree
05/09/2021,SC,584949,486158,98791,139,45,9600,NA,NA,2,0,05/09/2021 12:00:00 AM,Agree,Not agree
03/24/2021,ME,49191,37982,11209,218,69,731,708,23,0,0,03/25/2021 02:25:23 PM,Agree,Agree
03/21/2021,MI,691070,624811,66259,0,0,16906,15897,1009,0,0,03/22/2021 01:57:09 PM,Agree,Agree
07/15/2020,NE,21979,NA,NA,262,0,291,NA,NA,5,0,07/16/2020 02:22:21 PM,Not agree,Not agree
05/02/2021,CT,340105,312020,28085,436,61,8097,6659,1438,0,0,05/03/2021 01:58:14 PM,Agree,Agree
05/09/2021,CT,343268,314651,28617,275,34,8137,6697,1440,0,0,05/10/2021 02:15:36 PM,Agree,Agree
02/17/2020,NE,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
