submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
04/18/2020,ID,1668,1577,91,13,2,44,44,0,1,-14,04/18/2020 04:22:39 PM,Agree,Agree
02/07/2021,ME,41418,33176,8242,201,47,636,623,13,1,0,02/08/2021 02:53:12 PM,Agree,Agree
07/27/2020,MS,60147,58154,1993,1197,94,2161,2072,89,39,0,07/29/2020 12:00:00 AM,Agree,Agree
06/12/2021,DE,109322,101771,7551,26,7,1679,1536,143,0,0,06/13/2021 01:40:53 PM,Agree,Agree
03/09/2020,OR,14,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
03/20/2021,KY,420512,320937,99575,640,203,5720,5183,537,25,5,03/21/2021 01:54:01 PM,Agree,Agree
10/21/2020,MO,176497,NA,NA,2481,173,3140,NA,NA,35,0,10/23/2020 12:00:00 AM,Not agree,Not agree
11/04/2020,VT,2268,NA,NA,1,0,58,NA,NA,0,0,11/05/2020 02:39:23 PM,Not agree,Not agree
05/31/2021,AL,546545,420688,125857,134,48,11275,8967,2308,2,0,06/01/2021 07:18:33 AM,Agree,Agree
09/04/2020,WI,84464,79354,5110,1542,44,1161,1153,8,7,0,09/05/2020 02:09:45 PM,Agree,Agree
06/07/2021,SC,593745,491449,102296,245,77,9778,NA,NA,1,0,06/07/2021 12:00:00 AM,Agree,Not agree
04/13/2021,ME,55375,41800,13575,547,229,757,733,24,4,1,04/14/2021 02:34:57 PM,Agree,Agree
06/09/2020,ME,2606,2322,284,18,1,100,100,0,1,0,06/10/2020 08:56:25 PM,Agree,Agree
02/16/2021,OR,150875,149155,1720,411,0,2138,2123,15,1,0,02/17/2021 02:51:58 PM,Agree,Agree
12/18/2020,MD,248754,NA,NA,2201,0,5696,5512,184,58,0,12/20/2020 12:00:00 AM,N/A,Agree
03/15/2020,DE,9,9,0,3,0,0,NA,NA,0,NA,03/17/2020 12:00:00 AM,Agree,Agree
01/12/2021,MN,438867,NA,NA,1315,85,5792,5521,271,13,1,01/13/2021 02:44:58 PM,N/A,Agree
04/19/2020,MD,13684,NA,NA,1376,0,632,600,32,45,1,04/21/2020 12:00:00 AM,N/A,Agree
06/14/2020,SC,20315,20311,4,615,4,634,NA,NA,10,0,06/14/2020 12:00:00 AM,Agree,Not agree
05/13/2020,IN,25473,NA,NA,346,0,1764,1610,154,42,3,05/13/2020 12:00:00 AM,Not agree,Agree
02/19/2021,AZ,804618,750571,54047,1921,176,15421,13628,1793,145,27,02/20/2021 02:45:37 PM,Agree,Agree
01/19/2021,WI,571268,524402,46866,1933,408,5973,5512,461,47,5,01/20/2021 02:44:03 PM,Agree,Agree
06/03/2020,OR,4399,4280,119,64,4,159,159,0,2,0,06/04/2020 03:03:31 PM,Agree,Agree
05/20/2020,MI,88896,82497,6399,1260,234,5607,5310,297,46,3,05/22/2020 12:00:00 AM,Agree,Agree
07/26/2020,FSM,0,0,0,0,0,0,0,0,0,0,07/27/2020 02:16:42 PM,Agree,Agree
12/08/2020,MO,370842,NA,NA,4528,734,5609,NA,NA,72,0,12/10/2020 12:00:00 AM,Not agree,Not agree
06/09/2021,NJ,1018491,889408,129083,184,31,26316,23631,2685,22,7,06/10/2021 02:48:23 PM,Agree,Agree
12/06/2020,MS,169259,129562,39697,1268,671,4609,3772,837,26,15,12/08/2020 12:00:00 AM,Agree,Agree
10/17/2020,MN,121090,NA,NA,1694,21,2217,2208,9,5,0,10/18/2020 01:26:54 PM,N/A,Agree
01/11/2021,MS,244596,160551,84045,1790,959,6071,4433,1638,41,28,01/13/2021 12:00:00 AM,Agree,Agree
09/06/2020,GU,1619,NA,NA,0,0,14,NA,NA,0,0,09/07/2020 01:37:36 PM,Not agree,Not agree
12/08/2020,SC,245541,226448,19093,2458,504,4771,NA,NA,17,5,12/08/2020 12:00:00 AM,Agree,Not agree
06/19/2020,DE,10800,9881,919,49,0,433,408,25,0,0,06/21/2020 12:00:00 AM,Agree,Agree
03/11/2021,NJ,826632,732560,94072,3815,658,23814,21340,2474,46,0,03/12/2021 03:20:13 PM,Agree,Agree
08/14/2020,MN,64413,NA,NA,690,0,1745,1699,46,6,0,08/15/2020 02:02:05 PM,N/A,Agree
09/11/2020,MO,107500,NA,NA,1625,56,2087,NA,NA,20,0,09/13/2020 12:00:00 AM,Not agree,Not agree
10/19/2020,GU,3886,NA,NA,348,6,66,NA,NA,3,0,10/20/2020 02:59:27 PM,Not agree,Not agree
05/12/2020,DE,7334,6838,496,66,0,247,236,11,10,0,05/14/2020 12:00:00 AM,Agree,Agree
12/17/2020,MN,389171,NA,NA,2759,419,4717,4534,183,83,4,12/18/2020 02:45:01 PM,N/A,Agree
05/09/2021,RI,149899,NA,NA,114,0,2692,NA,NA,2,0,05/10/2021 12:00:00 AM,Not agree,N/A
02/12/2020,OR,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
01/18/2021,ID,155554,127092,28462,0,0,1607,1415,192,0,0,01/19/2021 02:37:00 PM,Agree,Agree
10/24/2020,VA,173371,161668,11703,999,174,3579,3329,250,1,0,10/25/2020 01:45:35 PM,Agree,Agree
05/11/2021,NH,96933,NA,NA,132,53,1318,NA,NA,3,1,05/12/2021 02:33:56 PM,Not agree,Not agree
08/08/2020,GU,411,NA,NA,0,0,5,NA,NA,0,0,08/09/2020 02:03:10 PM,Not agree,Not agree
03/01/2021,WI,617700,564268,53432,333,25,7014,6412,602,0,0,03/02/2021 02:54:47 PM,Agree,Agree
01/09/2021,RI,100286,NA,NA,1096,0,2066,NA,NA,15,0,01/10/2021 04:10:55 PM,Not agree,N/A
02/02/2020,WY,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
10/29/2020,RI,32993,NA,NA,511,0,1208,NA,NA,4,0,10/30/2020 01:37:23 PM,Not agree,N/A
03/24/2021,WA,357399,NA,NA,950,198,5200,NA,NA,14,0,03/26/2021 12:00:00 AM,N/A,N/A
03/02/2021,MD,383956,NA,NA,786,0,8391,8189,202,10,0,03/04/2021 12:00:00 AM,N/A,Agree
07/25/2020,KY,26764,25390,1374,833,58,696,692,4,5,0,07/26/2020 03:17:16 PM,Agree,Agree
12/28/2020,WI,510137,472153,37984,1557,222,5060,4711,349,21,2,12/29/2020 02:56:32 PM,Agree,Agree
03/27/2020,LA,2746,NA,NA,441,NA,119,NA,NA,36,NA,03/26/2020 04:22:39 PM,Not agree,Agree
02/24/2020,AL,81,67,14,4,0,0,0,0,0,0,02/25/2020 02:00:00 PM,Agree,Agree
12/13/2020,ME,16334,14324,2010,427,33,259,255,4,2,0,12/14/2020 02:36:45 PM,Agree,Agree
04/19/2021,NH,91783,NA,NA,197,68,1270,NA,NA,0,0,04/20/2021 02:59:01 PM,Not agree,Not agree
04/16/2021,NH,90910,NA,NA,385,154,1266,NA,NA,2,1,04/17/2021 01:58:33 PM,Not agree,Not agree
01/10/2021,NC,653775,583196,70579,7482,1332,8725,7962,763,94,20,01/09/2021 12:00:00 AM,Agree,Agree
02/01/2020,FSM,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
03/03/2021,VT,15487,NA,NA,115,0,207,NA,NA,1,0,03/04/2021 03:08:33 PM,Not agree,Not agree
05/25/2021,AL,545663,420097,125566,190,67,11252,8947,2305,7,1,05/26/2021 05:48:32 AM,Agree,Agree
05/03/2020,MS,9079,9036,43,148,1,618,616,2,11,0,05/05/2020 12:00:00 AM,Agree,Agree
06/19/2021,ND,110558,101422,9136,7,0,1523,NA,NA,0,0,06/18/2021 01:48:26 PM,Agree,Not agree
09/14/2020,KY,57282,51317,5965,337,38,1065,1056,9,5,0,09/15/2020 02:03:59 PM,Agree,Agree
07/02/2020,VT,1227,NA,NA,17,0,56,NA,NA,0,0,07/03/2020 03:01:33 PM,Not agree,Not agree
05/30/2021,IL,1381665,1381665,0,602,0,25185,22794,2391,19,1,05/31/2021 01:43:43 PM,Agree,Agree
03/11/2020,KY,4,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
12/13/2020,VA,285149,246566,38583,3240,593,4414,4009,405,3,0,12/14/2020 02:36:45 PM,Agree,Agree
01/25/2020,MT,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
03/21/2021,NV,301178,NA,NA,227,0,5172,NA,NA,1,0,03/22/2021 01:57:09 PM,NA,NA
11/13/2020,IL,551957,551957,0,15415,0,10891,10504,387,45,18,11/14/2020 02:44:40 PM,Agree,Agree
06/10/2021,GU,8236,NA,NA,6,0,139,NA,NA,0,0,06/11/2021 02:20:54 PM,Not agree,Not agree
06/23/2020,CA,230281,NA,NA,4330,0,6393,NA,NA,73,0,06/23/2020 12:00:00 AM,Not agree,Not agree
10/15/2020,SC,163676,156130,7546,1151,170,3738,NA,NA,18,1,10/15/2020 12:00:00 AM,Agree,Not agree
11/24/2020,DC,20409,NA,NA,119,0,673,NA,NA,1,0,11/25/2020 02:53:15 PM,NA,NA
10/17/2020,IL,343390,339803,3587,3629,0,9452,9192,260,27,0,10/18/2020 01:26:54 PM,Agree,Agree
05/10/2020,WY,662,504,158,9,0,7,7,0,0,0,05/11/2020 09:26:08 PM,Agree,Agree
05/11/2020,VI,69,NA,NA,0,0,5,NA,NA,1,0,05/12/2020 05:26:08 PM,NA,NA
05/12/2020,MO,10587,NA,NA,172,0,677,NA,NA,12,0,05/14/2020 12:00:00 AM,Not agree,Not agree
12/15/2020,NC,457942,422229,35713,3088,524,6575,6239,336,56,7,12/14/2020 12:00:00 AM,Agree,Agree
04/25/2021,LA,456135,NA,NA,297,0,10336,9433,903,0,0,04/26/2021 01:45:41 PM,Not agree,Agree
09/15/2020,NJ,201616,NA,NA,492,56,16043,14254,1789,9,0,09/15/2020 12:00:00 AM,Not agree,Agree
02/21/2021,MT,98779,98779,0,138,0,1342,1342,0,1,0,02/22/2021 02:53:38 PM,Agree,Agree
07/07/2020,GU,307,NA,NA,4,0,5,NA,NA,0,0,07/08/2020 02:12:08 PM,Not agree,Not agree
06/18/2021,IN,750837,NA,NA,405,0,13764,13344,420,0,0,06/18/2021 01:48:26 PM,Not agree,Agree
04/17/2021,GU,7869,NA,NA,4,0,136,NA,NA,0,0,04/18/2021 01:41:35 PM,Not agree,Not agree
01/24/2020,MO,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
02/11/2020,KY,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
08/05/2020,CA,608065,NA,NA,7551,0,11470,NA,NA,176,0,08/05/2020 12:00:00 AM,Not agree,Not agree
04/01/2021,WI,636908,577712,59196,867,350,7326,6625,701,11,8,04/02/2021 01:56:15 PM,Agree,Agree
03/07/2021,MS,298800,184880,113920,156,88,7049,4903,2146,0,0,03/09/2021 12:00:00 AM,Agree,Agree
04/24/2021,WA,395064,NA,NA,1648,191,5434,NA,NA,0,0,04/26/2021 12:00:00 AM,N/A,N/A
12/08/2020,VT,5180,NA,NA,100,2,85,NA,NA,4,0,12/09/2020 02:45:40 PM,Not agree,Not agree
01/05/2021,AZ,567841,539086,28755,5935,488,9317,8398,919,253,28,01/06/2021 02:58:26 PM,Agree,Agree
12/02/2020,IN,350979,NA,NA,6597,0,6838,6555,283,87,0,12/02/2020 12:00:00 AM,Not agree,Agree
07/07/2020,MD,70861,NA,NA,465,0,3397,3260,137,11,0,07/09/2020 12:00:00 AM,N/A,Agree
03/26/2020,OR,316,NA,NA,50,NA,11,NA,NA,1,NA,03/26/2020 04:22:39 PM,Agree,Agree
02/08/2020,OR,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
03/04/2020,ID,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
12/15/2020,MI,547961,504329,43632,3630,388,12140,11505,635,119,10,12/17/2020 12:00:00 AM,Agree,Agree
07/27/2020,NE,24889,NA,NA,271,0,317,NA,NA,1,0,07/29/2020 12:00:00 AM,Not agree,Not agree
12/08/2020,CA,1531113,NA,NA,18140,0,22190,NA,NA,226,0,12/08/2020 12:00:00 AM,Not agree,Not agree
06/18/2020,CA,200232,NA,NA,6441,0,6028,NA,NA,61,0,06/18/2020 12:00:00 AM,Not agree,Not agree
08/19/2020,LA,139903,NA,NA,778,0,4609,4468,141,55,18,08/20/2020 03:11:45 PM,Not agree,Agree
05/11/2020,AZ,11380,11380,0,261,0,542,542,0,6,0,05/12/2020 05:26:08 PM,Agree,Agree
06/20/2021,FSM,1,1,0,0,0,0,0,0,0,0,06/21/2021 04:43:32 PM,Agree,Agree
01/30/2020,SC,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Not agree
02/05/2021,GU,7636,NA,NA,0,0,129,NA,NA,0,0,02/06/2021 04:05:17 PM,Not agree,Not agree
08/27/2020,MN,73240,NA,NA,850,0,1859,1810,49,4,0,08/28/2020 01:43:49 PM,N/A,Agree
01/11/2021,KY,305707,244578,61129,2082,497,2922,2709,213,21,4,01/12/2021 02:48:35 PM,Agree,Agree
10/02/2020,ND,23134,23134,0,440,0,271,NA,NA,7,0,10/03/2020 01:39:53 PM,Agree,Not agree
09/18/2020,MO,118215,NA,NA,1605,54,2220,NA,NA,16,0,09/20/2020 12:00:00 AM,Not agree,Not agree
06/17/2021,GU,8267,NA,NA,1,0,139,NA,NA,0,0,06/18/2021 01:48:26 PM,Not agree,Not agree
08/08/2020,ID,24495,22953,1542,573,28,235,211,24,6,0,08/09/2020 02:03:10 PM,Agree,Agree
06/03/2021,NJ,1017049,888290,128759,286,70,26247,23569,2678,0,0,06/04/2021 02:56:57 PM,Agree,Agree
03/20/2021,WA,354622,NA,NA,943,163,5174,NA,NA,0,0,03/22/2021 12:00:00 AM,N/A,N/A
10/13/2020,NJ,221841,NA,NA,1191,203,16182,14394,1788,7,0,10/13/2020 12:00:00 AM,Not agree,Agree
04/24/2021,MI,933951,838017,95934,2805,333,18766,17625,1141,65,4,04/26/2021 12:00:00 AM,Agree,Agree
01/31/2021,VT,11965,NA,NA,134,-1,174,NA,NA,1,0,02/01/2021 02:50:29 PM,Not agree,Not agree
10/03/2020,MI,246997,224009,22988,955,98,7181,6850,331,25,0,10/05/2020 12:00:00 AM,Agree,Agree
11/13/2020,WY,21341,18243,3098,862,61,127,127,0,0,0,11/14/2020 02:44:40 PM,Agree,Agree
10/12/2020,RI,27051,NA,NA,172,0,1159,NA,NA,5,0,10/13/2020 01:29:38 PM,Not agree,N/A
09/12/2020,ND,15577,15577,0,426,0,168,NA,NA,1,0,09/13/2020 04:17:15 PM,Agree,Not agree
02/11/2021,DC,38533,NA,NA,185,0,973,NA,NA,8,0,02/12/2021 02:56:38 PM,NA,NA
02/02/2020,MD,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,N/A,Agree
11/22/2020,AZ,299900,291278,8622,4334,168,6464,5992,472,7,0,11/23/2020 03:04:35 PM,Agree,Agree
08/05/2020,DC,12443,NA,NA,45,0,587,NA,NA,0,0,08/06/2020 02:12:27 PM,NA,NA
09/26/2020,FSM,0,0,0,0,0,0,0,0,0,0,09/27/2020 01:39:49 PM,Agree,Agree
11/04/2020,AZ,250814,244643,6171,818,135,6059,5701,358,39,17,11/05/2020 02:39:23 PM,Agree,Agree
01/07/2021,WA,263923,NA,NA,3179,181,3634,NA,NA,29,0,01/09/2021 12:00:00 AM,N/A,N/A
04/11/2020,WI,3221,NA,NA,153,NA,137,NA,NA,9,NA,04/10/2020 04:22:39 PM,Agree,Agree
02/17/2020,WY,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
05/22/2021,WY,59705,50355,9350,45,9,713,713,0,0,0,05/23/2021 01:37:59 PM,Agree,Agree
07/06/2020,AZ,101468,100970,498,3353,20,1810,1695,115,1,0,07/07/2020 02:58:02 PM,Agree,Agree
05/25/2020,GU,167,NA,NA,1,1,5,NA,NA,0,0,05/26/2020 02:23:02 PM,Not agree,Not agree
08/18/2020,WA,68404,NA,NA,532,5,1809,NA,NA,24,0,08/20/2020 12:00:00 AM,N/A,N/A
05/25/2021,IL,1377249,1377249,0,808,0,25029,22650,2379,18,1,05/26/2021 01:48:32 PM,Agree,Agree
08/16/2020,MT,5779,5779,0,120,0,82,82,0,0,0,08/17/2020 02:26:31 PM,Agree,Agree
05/23/2021,MO,596451,NA,NA,189,68,9006,NA,NA,0,0,05/24/2021 01:46:58 PM,Not agree,Not agree
04/16/2020,OR,1736,NA,NA,73,NA,64,NA,NA,6,NA,04/16/2020 04:22:39 PM,Agree,Agree
12/14/2020,NH,31875,NA,NA,919,307,604,NA,NA,1,1,12/15/2020 02:39:02 PM,Not agree,Not agree
05/23/2021,MS,316754,193925,122829,162,111,7285,5022,2263,4,2,05/24/2021 01:46:58 PM,Agree,Agree
06/12/2020,ND,3016,3016,0,36,0,74,NA,NA,0,0,06/13/2020 05:46:26 PM,Agree,Not agree
08/02/2020,ID,21344,20067,1277,230,12,197,174,23,0,0,08/03/2020 02:31:01 PM,Agree,Agree
02/10/2021,GU,7686,NA,NA,13,1,130,NA,NA,0,0,02/11/2021 02:50:55 PM,Not agree,Not agree
08/29/2020,NV,68717,NA,NA,602,-7,1331,NA,NA,15,0,08/30/2020 02:49:52 PM,NA,NA
06/18/2021,RI,152383,NA,NA,24,0,2724,NA,NA,0,0,06/18/2021 12:00:00 AM,Not agree,N/A
04/21/2021,VT,22238,NA,NA,73,9,243,NA,NA,1,0,04/22/2021 01:56:30 PM,Not agree,Not agree
06/13/2021,DC,49172,NA,NA,7,0,1137,NA,NA,0,0,06/14/2021 03:07:59 PM,NA,NA
06/04/2021,MS,318299,194842,123457,110,33,7325,5051,2274,0,0,06/05/2021 01:49:07 PM,Agree,Agree
02/01/2020,WI,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
07/13/2020,IN,52037,NA,NA,425,0,2899,2704,195,13,0,07/13/2020 12:00:00 AM,Not agree,Agree
05/03/2021,IL,1341777,1341777,0,2049,0,24389,22047,2342,31,3,05/04/2021 02:00:10 PM,Agree,Agree
11/24/2020,OR,67333,65613,1720,1000,0,847,832,15,21,0,11/25/2020 02:53:15 PM,Agree,Agree
01/12/2021,FSM,1,1,0,0,0,0,0,0,0,0,01/13/2021 02:44:58 PM,Agree,Agree
10/26/2020,AZ,239103,233619,5484,802,22,5875,5587,288,1,0,10/27/2020 01:47:53 PM,Agree,Agree
07/05/2020,LA,65226,NA,NA,1937,0,3288,3180,108,10,0,07/06/2020 03:16:12 PM,Not agree,Agree
03/19/2020,VT,16,NA,NA,4,NA,2,NA,NA,2,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
05/21/2021,MO,595969,NA,NA,510,168,9006,NA,NA,1,0,05/22/2021 06:59:37 PM,Not agree,Not agree
02/08/2021,WA,322419,NA,NA,717,65,4451,NA,NA,2,0,02/10/2021 12:00:00 AM,N/A,N/A
09/30/2020,GU,2488,NA,NA,45,2,49,NA,NA,2,0,10/01/2020 01:42:11 PM,Not agree,Not agree
07/05/2020,WY,1634,1312,322,28,5,20,20,0,0,0,07/06/2020 03:16:12 PM,Agree,Agree
04/21/2020,IN,12097,NA,NA,411,0,840,741,99,44,7,04/21/2020 12:00:00 AM,Not agree,Agree
03/19/2020,CA,6919,NA,NA,814,0,235,NA,NA,6,0,03/19/2020 12:00:00 AM,Not agree,Not agree
04/05/2020,MD,4045,NA,NA,920,NA,125,119,6,22,0,04/07/2020 12:00:00 AM,N/A,Agree
12/18/2020,RI,78852,NA,NA,927,0,1735,NA,NA,15,0,12/19/2020 02:42:31 PM,Not agree,N/A
11/07/2020,NC,294691,280519,14172,2872,284,4921,4797,124,33,1,11/06/2020 12:00:00 AM,Agree,Agree
10/22/2020,NH,9994,NA,NA,77,24,470,NA,NA,1,1,10/23/2020 01:44:31 PM,Not agree,Not agree
03/05/2020,MD,3,NA,NA,3,NA,0,0,0,0,0,03/07/2020 12:00:00 AM,N/A,Agree
11/08/2020,ID,72961,62765,10196,649,44,686,636,50,3,0,11/09/2020 02:38:54 PM,Agree,Agree
11/30/2020,AL,267247,220590,46657,4974,1057,5367,4523,844,35,6,12/01/2020 02:00:00 PM,Agree,Agree
02/11/2021,CA,3435930,NA,NA,7755,0,54623,NA,NA,314,0,02/11/2021 12:00:00 AM,Not agree,Not agree
09/13/2020,VI,1221,NA,NA,1,0,19,NA,NA,0,0,09/14/2020 02:01:21 PM,NA,NA
04/01/2021,NC,919623,792516,127107,1954,519,12575,11110,1465,19,3,03/31/2021 12:00:00 AM,Agree,Agree
01/17/2021,IN,590628,NA,NA,3174,0,11133,10770,363,78,2,01/17/2021 12:00:00 AM,Not agree,Agree
06/06/2020,NV,9460,NA,NA,175,-19,437,NA,NA,-15,-19,06/07/2020 02:23:35 PM,NA,NA
02/24/2021,OR,154062,152342,1720,417,0,2194,2179,15,32,0,02/25/2021 02:54:32 PM,Agree,Agree
06/11/2020,IL,131327,130603,724,766,0,6363,6185,178,90,0,06/12/2020 02:17:59 PM,Agree,Agree
01/10/2021,NJ,584828,528054,56774,5646,627,19886,17827,2059,32,0,01/11/2021 03:01:02 PM,Agree,Agree
11/11/2020,NJ,282023,NA,NA,3810,745,16476,14676,1800,15,0,11/11/2020 12:00:00 AM,Not agree,Agree
05/12/2021,CT,344141,315334,28807,187,22,8161,6720,1441,5,1,05/13/2021 02:28:07 PM,Agree,Agree
06/08/2020,ME,2588,2305,283,18,8,99,99,0,0,0,06/09/2020 04:49:08 PM,Agree,Agree
09/02/2020,NV,70122,NA,NA,238,-1,1365,NA,NA,23,0,09/03/2020 02:18:16 PM,NA,NA
02/26/2021,NE,200533,NA,NA,0,0,2078,NA,NA,0,0,02/28/2021 12:00:00 AM,Not agree,Not agree
07/15/2020,RI,17590,NA,NA,95,0,1005,NA,NA,0,0,07/16/2020 02:22:21 PM,Not agree,N/A
03/17/2021,VI,2803,NA,NA,36,0,25,NA,NA,0,0,03/18/2021 02:01:55 PM,NA,NA
04/23/2021,CA,3639739,NA,NA,1972,0,61741,NA,NA,30,0,04/23/2021 12:00:00 AM,Not agree,Not agree
06/21/2021,WA,447724,NA,NA,261,38,5838,NA,NA,18,0,06/22/2021 02:36:11 PM,N/A,N/A
03/24/2020,NE,53,NA,NA,1,NA,0,NA,NA,0,NA,03/26/2020 12:00:00 AM,Not agree,Not agree
03/11/2021,KY,414131,316694,97437,1207,290,4921,4459,462,37,7,03/12/2021 03:20:13 PM,Agree,Agree
03/27/2021,NJ,892143,785583,106560,4662,856,24382,21847,2535,24,0,03/28/2021 01:52:27 PM,Agree,Agree
11/01/2020,KY,108642,91343,17299,1423,142,1489,1467,22,4,0,11/02/2020 02:53:09 PM,Agree,Agree
10/21/2020,NJ,231746,NA,NA,1314,284,16245,14456,1789,18,0,10/21/2020 12:00:00 AM,Not agree,Agree
11/25/2020,ND,76442,76442,0,964,0,897,NA,NA,10,0,11/26/2020 02:44:21 PM,Agree,Not agree
05/29/2021,MI,993317,888961,104356,290,35,20500,19282,1218,15,0,05/31/2021 12:00:00 AM,Agree,Agree
10/22/2020,MS,116720,102544,14176,960,338,3580,3202,378,19,2,10/24/2020 12:00:00 AM,Agree,Agree
01/15/2021,IN,583553,NA,NA,4678,0,10985,10624,361,78,3,01/15/2021 12:00:00 AM,Not agree,Agree
04/13/2020,ME,698,NA,NA,65,NA,19,NA,NA,0,NA,04/12/2020 04:22:39 PM,Agree,Agree
04/10/2020,DE,1474,1450,24,154,4,32,NA,NA,9,NA,04/12/2020 12:00:00 AM,Agree,Agree
04/20/2021,OR,176157,176157,0,565,0,2460,2460,0,0,0,04/21/2021 02:12:05 PM,Agree,Agree
04/30/2021,WA,402908,NA,NA,1470,197,5499,NA,NA,12,0,05/02/2021 12:00:00 AM,N/A,N/A
11/10/2020,ID,75428,64875,10553,1201,237,714,660,54,16,2,11/11/2020 03:15:25 PM,Agree,Agree
02/14/2021,NJ,745987,665197,80790,2168,387,22454,20208,2246,14,0,02/15/2021 02:46:24 PM,Agree,Agree
10/19/2020,ME,5989,5341,648,27,9,146,145,1,0,0,10/20/2020 02:59:27 PM,Agree,Agree
08/04/2020,CA,600514,NA,NA,3567,0,11294,NA,NA,138,0,08/04/2020 12:00:00 AM,Not agree,Not agree
06/17/2021,LA,477127,NA,NA,335,105,10677,9672,1005,7,1,06/17/2021 12:00:00 AM,Not agree,Agree
06/04/2020,DE,9946,9055,891,58,0,388,364,24,2,0,06/06/2020 12:00:00 AM,Agree,Agree
02/19/2021,MS,292080,181617,110463,534,314,6924,4836,2088,8,5,02/21/2021 12:00:00 AM,Agree,Agree
04/05/2020,LA,13010,NA,NA,514,NA,477,NA,NA,68,NA,04/04/2020 04:22:39 PM,Not agree,Agree
10/10/2020,MI,256999,233011,23988,1323,101,7287,6952,335,19,2,10/12/2020 12:00:00 AM,Agree,Agree
02/02/2021,VA,513339,410550,102789,2959,830,6575,5712,863,58,30,02/03/2021 02:55:58 PM,Agree,Agree
06/18/2021,DE,109548,101955,7593,78,8,1683,1539,144,4,1,06/18/2021 01:48:26 PM,Agree,Agree
05/16/2020,AZ,13631,13631,0,462,0,679,679,0,28,0,05/17/2020 03:27:46 PM,Agree,Agree
12/16/2020,VT,6009,NA,NA,86,4,105,NA,NA,5,0,12/17/2020 02:33:42 PM,Not agree,Not agree
03/15/2020,WY,3,NA,NA,1,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
06/14/2020,NC,46286,46261,25,1435,0,1195,1195,0,12,0,06/13/2020 12:00:00 AM,Agree,Agree
05/29/2021,IL,1381063,1381063,0,802,0,25166,22776,2390,39,2,05/30/2021 01:32:12 PM,Agree,Agree
04/08/2021,VT,20669,NA,NA,227,5,230,NA,NA,0,0,04/09/2021 02:11:49 PM,Not agree,Not agree
09/21/2020,AL,159642,137699,21943,1132,241,3832,3342,490,20,4,09/22/2020 04:00:00 PM,Agree,Agree
03/31/2021,RI,137978,NA,NA,486,0,2625,NA,NA,3,0,04/01/2021 02:13:30 PM,Not agree,N/A
02/13/2021,MI,672345,612383,59962,944,167,16320,15342,978,29,1,02/15/2021 12:00:00 AM,Agree,Agree
06/14/2021,WI,676276,611719,64557,69,6,8015,7208,807,2,0,06/15/2021 02:44:13 PM,Agree,Agree
08/22/2020,DE,16943,15975,968,89,7,600,531,69,0,0,08/24/2020 12:00:00 AM,Agree,Agree
05/06/2020,NC,13441,13434,7,688,0,514,514,0,18,0,05/05/2020 12:00:00 AM,Agree,Agree
05/14/2020,ID,2351,2152,199,27,1,72,53,19,3,1,05/15/2020 04:11:22 PM,Agree,Agree
12/20/2020,RI,80372,NA,NA,440,0,1769,NA,NA,14,0,12/21/2020 02:39:53 PM,Not agree,N/A
12/01/2020,DE,36886,35484,1402,368,21,777,683,94,0,0,12/03/2020 12:00:00 AM,Agree,Agree
06/10/2021,ND,110386,101292,9094,35,11,1520,NA,NA,3,0,06/11/2021 02:20:54 PM,Agree,Not agree
06/20/2021,SC,595774,492796,102978,63,15,9804,NA,NA,0,0,06/20/2021 12:00:00 AM,Agree,Not agree
06/29/2020,AZ,74553,74139,414,626,3,1588,1488,100,0,0,06/30/2020 03:27:33 PM,Agree,Agree
08/18/2020,NE,30825,NA,NA,262,0,368,NA,NA,6,0,08/20/2020 12:00:00 AM,Not agree,Not agree
